5.551812979446698604e-01 7.548329232627829432e-04 -4.016020073445809792e-04 4.678065741556871595e-05
9.009311002009743816e-03 -4.016020073445809792e-04 2.369771413599481387e-04 -2.912371469121431328e-05
-6.602507242247488859e-04 4.678065741556871595e-05 -2.912371469121431328e-05 3.707609297841332874e-06
