8.146350202275829400e-01 9.272004035044297790e-05 -2.160966427843621538e-05 1.088618132317938439e-06
8.071522484012740722e-03 -2.160966427843621538e-05 5.701584186797854839e-06 -3.053569437200999292e-07
4.346706777517336118e-05 1.088618132317938439e-06 -3.053569437200999292e-07 1.700713772324106263e-08
