1.000000000000000000e+00;9.986664061162323636e-01;7.921754800763676219e-01;nan;9.975151730105868975e-01;0.000000000000000000e+00;0.000000000000000000e+00
9.986664061162322525e-01;1.000000000000000000e+00;7.969121203631722716e-01;nan;9.991048421513395450e-01;0.000000000000000000e+00;0.000000000000000000e+00
7.921754800763675108e-01;7.969121203631722716e-01;9.999999999999998890e-01;nan;8.217535895745514685e-01;0.000000000000000000e+00;0.000000000000000000e+00
nan;nan;nan;nan;nan;0.000000000000000000e+00;0.000000000000000000e+00
9.975151730105871195e-01;9.991048421513394340e-01;8.217535895745515795e-01;nan;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
